ons_id,party_name,firstname,surname,votes,share,change
N06000007,Ulster Unionist Party,Tom,Elliott,23608,0.464139667,
N06000007,Sinn Fein,Michelle,Gildernew,23078,0.453719723,-0.001464774
N06000007,Social Democratic and Labour Party,John,Coyle,2732,0.053711859,-0.022650767
N06000007,Green,Tanya,Jones,788,0.015492293,
N06000007,Alliance,Hannah,Su,658,0.012936458,0.00359945
E14000702,Conservative,Jack,Lopresti,22920,0.466792937,0.059223736
E14000702,Labour,Ian,Boulton,13082,0.266430419,0.002005252
E14000702,UK Independence Party,Ben,Walker,7261,0.147878862,0.116699383
E14000702,Liberal Democrat,Pete,Bruce,3581,0.072931305,-0.179589347
E14000702,Green,Diana,Warner,2257,0.045966477,0.036836232
E14000703,Conservative,Mike,Freer,25835,0.508973778,0.049063266
E14000703,Labour,Sarah,Sackman,20173,0.397427057,0.060700802
E14000703,UK Independence Party,Richard,King,1732,0.034122028,0.016796922
E14000703,Liberal Democrat,Jonathan,Davies,1662,0.032742962,-0.137666521
E14000703,Green,Adele,Ward,1357,0.026734175,0.01110553
E14000704,Conservative,Damian,Collins,26323,0.478512998,-0.015975639
E14000704,UK Independence Party,Harriet,Yeo,12526,0.227704054,0.181510872
E14000704,Labour,Claire,Jeffrey,7939,0.144319215,0.036004821
E14000704,Liberal Democrat,Lynne,Beaumont,4882,0.0887475,-0.21403659
E14000704,Green,Martin,Whybrow,2956,0.053735684,0.04167129
E14000704,Trade Unionist and Socialist Coalition,Seth,Cruse,244,0.004435557,
E14000704,Young People's Party,Rohen,Kapur,72,0.001308853,
E14000704,The Socialist Party of Great Britain,Andy,Thomas-Emans,68,0.001236139,
E14000705,Conservative,Mark,Harper,23191,0.468315832,-0.000338681
E14000705,Labour,Steve,Parry-Hearn,12204,0.24644588,0.004684709
E14000705,UK Independence Party,Steve,Stanbury,8792,0.177544426,0.125824885
E14000705,Green,James,Greenwood,2703,0.054584006,0.035655721
E14000705,Liberal Democrat,Chris,Coleman,2630,0.053109855,-0.165826634
N06000008,Social Democratic and Labour Party,Mark,Durkan,17725,0.479028161,0.032407769
N06000008,Sinn Fein,GearÃ_id,Ã“ HeÃ¡ra,11679,0.315631587,-0.003669529
N06000008,Democratic Unionist Party,Gary,Middleton,4573,0.123587914,0.005110256
N06000008,Ulster Unionist Party,Julia,Kee,1226,0.033133344,
N06000008,Alliance,David,Hawthorne,835,0.022566348,0.016680735
N06000008,UK Independence Party,Kyle,Thompson,832,0.022485271,
N06000008,Conservative,Hamish,Badenoch,132,0.003567375,
E14000706,Conservative,Mark,Menzies,21406,0.491447988,-0.031005663
E14000706,Labour,Jed,Sullivan,8182,0.187845811,-0.009544896
E14000706,UK Independence Party,Paul,White,5569,0.127855454,0.083337257
E14000706,Independent,Mike,Hill,5166,0.11860321,
E14000706,Liberal Democrat,Freddie,van Mierlo,1623,0.037261519,-0.183406826
E14000706,Green,Bob,Dennett,1381,0.031705581,0.016736481
E14000706,The Northern Party,Elizabeth,Clarkson,230,0.005280437,
E14000707,Conservative,Edward,Leigh,25949,0.526765596,0.03406494
E14000707,Labour,David,Prescott,10500,0.213150362,0.056788055
E14000707,UK Independence Party,John,Saxon,7727,0.156858367,0.114930284
E14000707,Liberal Democrat,Lesley,Rollings,3290,0.066787114,-0.211521956
E14000707,Green,Geoffrey,Barnes,1290,0.026187045,
E14000707,Linconshire Independents ,Chris,Darcel,505,0.010251517,
E14000708,Labour,Maria,Eagle,33839,0.690831513,0.095548384
E14000708,Conservative,Martin,Williams,6693,0.136639242,-0.024668405
E14000708,UK Independence Party,Carl,Schears,4482,0.091501133,0.055540829
E14000708,Liberal Democrat,Anna,Martin,2279,0.046526346,-0.154664547
E14000708,Green,Will,Ward,1690,0.034501766,
E14000709,Labour,Ian,Mearns,21549,0.56784105,0.026449932
E14000709,UK Independence Party,John,Tennant,6765,0.178265567,0.149434242
E14000709,Conservative,Tom,Smith,5502,0.144984058,-0.004426508
E14000709,Liberal Democrat,Frank,Hindle,2585,0.068117737,-0.145254979
E14000709,Green,Andy,Redfern,1548,0.040791589,0.030884905
E14000710,Labour,Vernon,Coaker,20307,0.423080128,0.011770728
E14000710,Conservative,Carolyn,Abbott,17321,0.360869203,-0.011863729
E14000710,UK Independence Party,Lee,Waters,6930,0.144381016,0.114105025
E14000710,Liberal Democrat,Robert,Swift,1906,0.039709988,-0.112811282
E14000710,Green,Jim,Norris,1534,0.031959665,
E14000711,Conservative,Rehman,Chishti,22590,0.479841964,0.017652421
E14000711,Labour,Paul,Clark,12060,0.25617061,-0.020493349
E14000711,UK Independence Party,Mark,Hanson,9199,0.195399125,0.163017643
E14000711,Liberal Democrat,Paul,Chaplin,1707,0.036258974,-0.145077323
E14000711,Green,Neil,Williams,1133,0.024066443,0.016457329
E14000711,Trade Unionist and Socialist Coalition,Jacqui,Berry,273,0.005798887,
E14000711,Independent,Roger,Peacock,72,0.001529377,
E14000711,Independent,Mike,Walters,44,0.000934619,
S14000029,Scottish National Party,Alison,Thewliss,20658,0.52540821,0.350228354
S14000029,Labour,Anas,Sarwar,12996,0.330535633,-0.189673655
S14000029,Conservative,Simon ,Bone,2359,0.059997965,-0.010571034
S14000029,Green,Cass,MacGregor,1559,0.03965105,0.013490161
S14000029,UK Independence Party,Stuart,Maskell,786,0.019990844,0.01194637
S14000029,Liberal Democrat,Chris,Young,612,0.01556539,-0.14826718
S14000029,Cannabis is Safer than Alcohol Party,James,Marris,171,0.004349153,
S14000029,Trade Unionist and Socialist Coalition,Andrew,Elliot,119,0.003026604,
S14000029,Socialist Equality Party,Katie,Rhodes,58,0.001475151,
S14000030,Scottish National Party,Natalie,McGarry,24116,0.56854563,0.321157246
S14000030,Labour,Margaret,Curran,13729,0.323667398,-0.291834406
S14000030,Conservative,Andy,Morrison,2544,0.059975953,0.014801224
S14000030,UK Independence Party,Arthur ,Thackeray,1105,0.026050876,0.019552928
S14000030,Green,Kim,Long,381,0.008982248,
S14000030,Liberal Democrat,Gary,McLelland,318,0.007496994,-0.042776604
S14000030,Socialist,Liam,McLaughlan,224,0.005280902,
S14000031,Scottish National Party,Patrick,Grady,19610,0.531119658,0.411915254
S14000031,Labour,Ann,McKechin,10315,0.279372732,-0.165735835
S14000031,Conservative,Lauren ,Hankinson,2901,0.078571042,0.008027699
S14000031,Green,Martin,Bartos,2284,0.061860138,0.029880939
S14000031,Liberal Democrat,Jade ,O'Neil,1012,0.027409133,-0.286068056
S14000031,UK Independence Party,Jamie,Robertson,486,0.013162884,
S14000031,Trade Unionist and Socialist Coalition,Angela,McCormick,160,0.00433346,-0.00535823
S14000031,Cannabis is Safer than Alcohol Party,Russell,Benson,154,0.004170955,
S14000032,Scottish National Party,Anne,McLaughlin,21976,0.580500304,0.439115014
S14000032,Labour,William,Bain,12754,0.336899385,-0.346564861
S14000032,Conservative,Annie,Wells,1769,0.046728478,-0.006622537
S14000032,Green,Zara,Kitson,615,0.016245344,
S14000032,Liberal Democrat,Eileen ,Baxendale,300,0.007924558,-0.068990672
S14000032,Cannabis is Safer than Alcohol Party,Geoff,Johnson,225,0.005943419,
S14000032,Trade Unionist and Socialist Coalition,Jamie,Cocozza,218,0.005758512,-0.000600085
S14000033,Scottish National Party,Carol,Monaghan,23908,0.545172618,0.392567368
S14000033,Labour,John,Robertson,13544,0.308842979,-0.23168313
S14000033,Conservative,Roger,Lewis,3692,0.084188443,-0.01521575
S14000033,Liberal Democrat,James ,Harrison,1194,0.027226707,-0.13077453
S14000033,Green,Moira ,Crawford,1167,0.026611028,0.001823213
S14000033,Cannabis is Safer than Alcohol Party,Chris,Mackenzie,213,0.004857026,
S14000033,Communist Party of Britain,Zoe ,Hennessy,136,0.003101199,-0.001929434
S14000034,Scottish National Party,Stewart,McDonald,26773,0.548874493,0.347397962
S14000034,Labour,Tom,Harris,14504,0.297347165,-0.219837451
S14000034,Conservative,Kyle ,Thornton,4752,0.097420968,-0.017109884
S14000034,Green,Alastair,Whitelaw,1431,0.029336996,0.005368323
S14000034,Liberal Democrat,Ewan,Hoyle,1019,0.020890565,-0.097306671
S14000034,Trade Unionist and Socialist Coalition,Brian,Smith,299,0.006129813,-0.002624614
S14000035,Scottish National Party,Christopher,Stephens,23388,0.571540285,0.408172235
S14000035,Labour and Co-operative,Ian,Davidson,13438,0.328388847,-0.29660722
S14000035,Conservative,Gordon ,McCaskill,2036,0.049754405,-0.015819366
S14000035,UK Independence Party,Sarah,Hemy,970,0.023704211,
S14000035,Green,Sean,Templeton,507,0.012389727,
S14000035,Liberal Democrat,Isabel,Nelson,406,0.009921556,-0.080383972
S14000035,Socialist,Bill,Bonnar,176,0.00430097,
S14000036,Scottish National Party,Peter,Grant,28459,0.597903273,0.380649378
S14000036,Labour and Co-operative,Melanie,Ward,14562,0.305937224,-0.3174301
S14000036,Conservative,Alex,Stewart-Clark,3685,0.077419219,0.005272853
S14000036,Liberal Democrat,Jane ,Liston,892,0.018740283,-0.057998563
E14000712,Conservative,Richard,Graham,23837,0.453390395,0.054150776
E14000712,Labour,Sophy,Gardner,16586,0.315473134,-0.036094907
E14000712,UK Independence Party,Richard,Ford,7497,0.142596291,0.1069805
E14000712,Liberal Democrat,Jeremy,Hilton,2828,0.053789824,-0.138610302
E14000712,Green,Jonathan,Ingleby,1485,0.028245364,0.018179175
E14000712,Monster Raving Loony Party,George,Ridgeon,227,0.004317641,
E14000712,Trade Unionist and Socialist Coalition,Sue,Powell,115,0.002187351,
S14000037,Scottish National Party,Alex ,Salmond,27717,0.476556455,0.254577983
S14000037,Liberal Democrat,Christine ,Jardine,19030,0.3271952,-0.033132837
S14000037,Conservative,Colin  ,Clark,6807,0.11703719,-0.069759325
S14000037,Labour,Braden  ,Davy,3441,0.059163357,-0.141984772
S14000037,UK Independence Party,Emily ,Santos,1166,0.020047798,
E14000713,Conservative,Caroline,Dinenage,26364,0.553110249,0.035417072
E14000713,UK Independence Party,Christopher,Wood,9266,0.194398406,0.162527254
E14000713,Labour,Alan,Durrant,6926,0.14530578,-0.02393515
E14000713,Liberal Democrat,Rob,Hylands,3298,0.06919123,-0.141443849
E14000713,Green,Monica,Cassidy,1707,0.035812441,0.023605108
E14000713,Independent,Jeffrey,Roberts,104,0.002181894,
W07000046,Conservative,Byron,Davies,15862,0.370971514,0.05101279
W07000046,Labour,Liz,Evans,15835,0.370340053,-0.014003975
W07000046,UK Independence Party,Colin,Beckett,4773,0.111628233,0.095981861
W07000046,Plaid Cymru,Darren,Thomas,3051,0.071355068,0.005121956
W07000046,Liberal Democrat,Mike,Sheehan,1552,0.036297301,-0.154410865
W07000046,Green,Julia,Marshall,1161,0.027152814,
W07000046,Monster Raving Loony Party,David,Baron Barnes von Claptrap,253,0.005917021,
W07000046,Independent,Steve,Roberts,168,0.003929089,
W07000046,Trade Unionist and Socialist Coalition,Mark,Evans,103,0.002408906,
E14000714,Conservative,Nick,Boles,28399,0.528304344,0.025416032
E14000714,UK Independence Party,Marietta,King,9410,0.175053483,0.14467412
E14000714,Labour,Barrie,Fairbairn,9070,0.16872849,-0.011255979
E14000714,Liberal Democrat,Harrish,Bisnauthsing,3263,0.06070133,-0.161386209
E14000714,Green,Aidan,Campbell,1872,0.034824667,
E14000714,Independent,Ian,Selby,1017,0.01891917,
E14000714,Linconshire Independents ,Jan,Hansen,724,0.013468515,-0.004126516
E14000715,Conservative,Adam,Holloway,23484,0.468377909,-0.016919006
E14000715,Labour,Tan,Dhesi,15114,0.301441991,0.013003626
E14000715,UK Independence Party,Sean,Marriott,9306,0.185604021,0.137721223
E14000715,Green,Mark,Lindop,1124,0.022417679,0.008147971
E14000715,Liberal Democrat,Anne-Marie,Bunting,1111,0.0221584,-0.11087756
E14000716,Labour,Melanie,Onn,13414,0.397675729,0.070644109
E14000716,Conservative,Marc,Jones,8874,0.263081438,-0.042283616
E14000716,UK Independence Party,Victoria,Ayling,8417,0.24953307,0.187537562
E14000716,Liberal Democrat,Steve,Beasant,1680,0.049805817,-0.17438548
E14000716,Green,Vicky,Dunn,783,0.023213068,
E14000716,Independent,Gary,Calder,390,0.011562065,
E14000716,Trade Unionist and Socialist Coalition,Val,O'Flynn,173,0.005128813,
E14000717,Conservative,Brandon,Lewis,19089,0.429265331,-0.002046651
E14000717,Labour,Lara,Norris,12935,0.290876791,-0.041124975
E14000717,UK Independence Party,Alan,Grey,10270,0.230947402,0.182964495
E14000717,Liberal Democrat,James,Joyce,1030,0.023162203,-0.120554266
E14000717,Green,Harry,Webb,978,0.021992849,0.012331238
E14000717,Cannabis is Safer than Alcohol Party,Sam,Townley,167,0.003755425,
E14000718,Labour,Matthew,Pennycook,24384,0.521962497,0.030023097
E14000718,Conservative,Matt,Hartley,12438,0.26624711,0.020811546
E14000718,UK Independence Party,Ryan,Acty,3888,0.083226304,
E14000718,Green,Abbey,Akinoshun,2991,0.064025173,0.038435196
E14000718,Liberal Democrat,Tom,Holder,2645,0.056618717,-0.125424596
E14000718,Trade Unionist and Socialist Coalition,Lynne,Chamberlain,370,0.007920199,0.001437728
E14000719,Conservative,Anne,Milton,30802,0.570555329,0.03754113
E14000719,Liberal Democrat,Kelly-Marie,Blundell,8354,0.154743822,-0.238223226
E14000719,Labour,Richard,Wilson,6534,0.121031379,0.070425803
E14000719,UK Independence Party,Harry,Aldridge,4774,0.088430334,0.070056119
E14000719,Green,John,Pletts,2558,0.047382655,
E14000719,Guildford Greenbelt Group,Susan,Parker,538,0.009965547,
E14000719,The Peace Party,John,Morris,230,0.004260364,-0.000778598
E14000719,Cannabis is Safer than Alcohol Party,Gerri,Smyth,196,0.003630571,
E14000720,Labour,Diane,Abbott,31357,0.628560547,0.078572385
E14000720,Conservative,Amy,Gray,7349,0.147312927,0.001836076
E14000720,Green,Heather,Finlay,7281,0.145949847,0.100040374
E14000720,Liberal Democrat,Simon,De Deney,2492,0.049952894,-0.188784973
E14000720,UK Independence Party,Keith,Fraser,1085,0.021749153,
E14000720,Animal Welfare Party,Jonathan,Homan,221,0.004430012,
E14000720,Communist League Election Campaign,Jonathan,Silberman,102,0.002044621,
E14000721,Labour and Co-operative,Meg,Hillier,30633,0.643820933,0.086445414
E14000721,Conservative,John,Tinley,6420,0.134930643,-0.000399984
E14000721,Green,Charlotte,George,5519,0.115994115,0.081158145
E14000721,Liberal Democrat,Benjamin,Mathis,2186,0.045943674,-0.178051846
E14000721,UK Independence Party,David,Small,1818,0.038209332,0.023019635
E14000721,Trade Unionist and Socialist Coalition,Brian,Debus,302,0.006347205,
E14000721,Cannabis is Safer than Alcohol Party,Paul,Birch,297,0.006242119,
E14000721,Christian Peoples Alliance Party,Taiwo,Adewuyi,236,0.004960067,
E14000721,Independent,Russell,Higgs,78,0.001639344,
E14000721,Workers Revolutionary Party,William,Rogers,63,0.001324086,
E14000721,Campaign,Gordon,Shrigley,28,0.000588483,
E14000722,Conservative,James,Morris,18933,0.432082706,0.020181571
E14000722,Labour,Stephanie,Peacock,15851,0.361746314,-0.004155593
E14000722,UK Independence Party,Dean,Perks,7280,0.166141768,0.101929303
E14000722,Liberal Democrat,Peter,Tyzack,905,0.020653613,-0.127485272
E14000722,Green,John,Payne,849,0.019375599,
E14000723,Labour,Holly,Lynch,17506,0.400109707,0.026375348
E14000723,Conservative,Philip,Allott,17078,0.39032752,0.050389511
E14000723,UK Independence Party,Liz,Phillips,5621,0.128471191,0.113455693
E14000723,Liberal Democrat,Mohammad,Ilyas,1629,0.037231733,-0.154135504
E14000723,Green,Gary,Scott,1142,0.026101067,
E14000723,Respect,Asama,Javed,465,0.010627843,
E14000723,"Christian Party, Proclaiming Christ's Lordship",Trevor,Bendrien,312,0.00713094,
E14000724,Conservative,David,Davis,26414,0.541747852,0.039336952
E14000724,Labour,Edward,Hart,10219,0.209590418,0.053035849
E14000724,UK Independence Party,John,Kitchener,6781,0.139077466,
E14000724,Liberal Democrat,Carl,Minns,3055,0.06265767,-0.201700005
E14000724,Green,Tim,Greene,1809,0.037102365,0.023375627
E14000724,Yorkshire First,Diana,Wallis,479,0.00982423,
E14000725,Labour,Derek,Twigg,28292,0.628389934,0.05160828
E14000725,Conservative,Matthew,Lloyd,8007,0.177842436,-0.023884788
E14000725,UK Independence Party,Glyn,Redican,6333,0.14066144,0.110955116
E14000725,Liberal Democrat,Ryan,Bate,1097,0.024365324,-0.113957768
E14000725,Green,David,Melvin,1017,0.022588455,0.006936996
E14000725,Independent,Vic,Turton,277,0.006152411,
E14000726,Labour,Andy,Slaughter,23981,0.500020851,0.061472423
E14000726,Conservative,Charlie,Dewhirst,17463,0.36411593,0.00035887
E14000726,Liberal Democrat,Millicent,Scott,2224,0.046371977,-0.113094432
E14000726,UK Independence Party,Richard,Wood,2105,0.043890742,0.032279008
E14000726,Green,David,Akan,2105,0.043890742,0.029223289
E14000726,Independent,Stephen,Brennan,82,0.001709758,
E14000727,Labour,Tulip,Siddiq,23977,0.444314728,0.11619387
E14000727,Conservative,Simon,Marcus,22839,0.423226596,0.09590086
E14000727,Liberal Democrat,Maajid,Nawaz,3039,0.056315321,-0.255884141
E14000727,Green,Rebecca,Johnson,2387,0.044233192,0.02986418
E14000727,UK Independence Party,Magnus,Nielsen,1532,0.028389297,0.020665242
E14000727,Independent,The Eurovisionary,Carroll,113,0.002093989,
E14000727,U(niversal) Party,Robin,Ellison,77,0.001426877,
E14000728,Conservative,Edward,Garnier,27675,0.527434202,0.037962912
E14000728,Labour,Sundip,Meghani,8043,0.153284672,0.026230344
E14000728,UK Independence Party,Mark,Hunt,7539,0.143679366,0.117070939
E14000728,Liberal Democrat,Zuffar,Haq,7037,0.134112176,-0.177053535
E14000728,Green,Darren,Woodiwiss,2177,0.041489585,
E14000729,Conservative,Robert,Halfon,21623,0.488644324,0.039877289
E14000729,Labour,Suzy,Stride,13273,0.299948024,-0.036575975
E14000729,UK Independence Party,Sam,Stopplecamp,7208,0.162888974,0.126629345
E14000729,Green,Murray,Sackwild,954,0.021558835,
E14000729,Liberal Democrat,Geoffrey,Seeff,904,0.020428917,-0.116085965
E14000729,Trade Unionist and Socialist Coalition,David,Brown,174,0.003932115,
E14000729,English Democrats,Eddy,Butler,115,0.002598811,
E14000730,Conservative,Andrew,Jones,28153,0.527446793,0.070018404
E14000730,Liberal Democrat,Helen,Flynn,11782,0.220735911,-0.217138143
E14000730,UK Independence Party,David,Simister,5681,0.106433603,0.086559323
E14000730,Labour,Jan,Williams,5409,0.10133768,0.037103856
E14000730,Green,Shan,Oakes,2351,0.044046013,
E14000731,Conservative,Bob,Blackman,24668,0.503428571,0.056921885
E14000731,Labour,Uma,Kumaran,19911,0.406346939,0.030727225
E14000731,UK Independence Party,Aidan,Powlesland,2333,0.047612245,0.028947911
E14000731,Liberal Democrat,Ross,Barlow,1037,0.021163265,-0.121527232
E14000731,Green,Emma,Wallace,846,0.017265306,0.000746538
E14000731,Trade Unionist and Socialist Coalition,Nana,Asante-Twumasi,205,0.004183673,
E14000732,Labour and Co-operative,Gareth,Thomas,21885,0.469604961,0.033509029
